717,0,0.0,0.0
718,0,0.0,0.0
719,0,0.0,0.0
720,basegame,1.0,0.0
721,0,0.0,0.0
722,basegame,3.4,0.0
723,basegame,0.4,0.0
724,basegame,1.6,0.0
725,basegame,0.5,0.0
726,basegame,0.3,0.0
727,basegame,0.2,0.0
728,0,0.0,0.0
729,basegame,0.1,0.0
730,basegame,0.8,0.0
731,freegame_cosmic_break,0.0,3416.2
732,basegame,3.6,0.0
733,0,0.0,0.0
734,0,0.0,0.0
735,0,0.0,0.0
736,basegame,0.9,0.0
737,0,0.0,0.0
738,basegame,0.9,0.0
739,0,0.0,0.0
740,0,0.0,0.0
741,0,0.0,0.0
742,basegame,12.0,0.0
743,0,0.0,0.0
744,basegame,2.4,0.0
745,basegame,12.8,0.0
746,freegame_cosmic_break,0.0,158.5
747,basegame,1.6,0.0
748,basegame,2.1,0.0
749,basegame,3.4,0.0
750,basegame,12.4,0.0
751,0,0.0,0.0
752,basegame,29.0,0.0
753,0,0.0,0.0
754,basegame,3.3,0.0
755,0,0.0,0.0
756,basegame,2.8,0.0
757,basegame,4.5,0.0
758,basegame,0.8,0.0
759,basegame,15.6,0.0
760,0,0.0,0.0
761,0,0.0,0.0
762,basegame,21.0,0.0
763,0,0.0,0.0
764,basegame,0.4,0.0
765,basegame,6.1,0.0
766,0,0.0,0.0
767,basegame,1.2,0.0
768,0,0.0,0.0
769,basegame,90.0,0.0
770,0,0.0,0.0
771,0,0.0,0.0
772,basegame,6.0,0.0
773,basegame,4.0,0.0
774,basegame,1.6,0.0
775,basegame,8.7,0.0
776,0,0.0,0.0
777,basegame,2.1,0.0
778,basegame,0.3,0.0
779,0,0.0,0.0
780,0,0.0,0.0
781,basegame,1.4,0.0
782,basegame,1.0,0.0
783,basegame,1.4,0.0
784,0,0.0,0.0
785,basegame,0.8,0.0
786,basegame,3.2,0.0
787,0,0.0,0.0
788,0,0.0,0.0
789,basegame,3.2,0.0
790,0,0.0,0.0
791,0,0.0,0.0
792,0,0.0,0.0
793,0,0.0,0.0
794,basegame,7.5,0.0
795,0,0.0,0.0
796,basegame,5.0,0.0
797,basegame,0.6,0.0
798,0,0.0,0.0
799,basegame,21.4,0.0
800,basegame,9.8,0.0
801,freegame_cosmic_break,0.0,1.7
802,basegame,2.4,0.0
803,basegame,0.5,0.0
804,basegame,1.5,0.0
805,basegame,0.3,0.0
806,basegame,1.2,0.0
807,0,0.0,0.0
808,basegame,0.5,0.0
809,basegame,4.3,0.0
810,freegame_cosmic_break,0.0,1276.0
811,0,0.0,0.0
812,basegame,1.4,0.0
813,freegame_cosmic_break,0.0,113.6
814,basegame,5.1,0.0
815,0,0.0,0.0
816,freegame_cosmic_break,0.0,0.8
817,0,0.0,0.0
818,0,0.0,0.0
819,basegame,2.5,0.0
820,basegame,0.3,0.0
821,basegame,0.3,0.0
822,0,0.0,0.0
823,freegame_cosmic_break,0.0,13.3
824,basegame,0.2,0.0
825,basegame,4.8,0.0
826,freegame_cosmic_break,0.0,649.8
827,basegame,8.9,0.0
828,0,0.0,0.0
829,0,0.0,0.0
830,0,0.0,0.0
831,0,0.0,0.0
832,basegame,3.0,0.0
833,basegame,10.5,0.0
834,basegame,0.5,0.0
835,0,0.0,0.0
836,basegame,8.0,0.0
837,0,0.0,0.0
838,0,0.0,0.0
839,basegame,1.3,0.0
840,basegame,5.1,0.0
841,basegame,8.0,0.0
842,0,0.0,0.0
843,0,0.0,0.0
844,0,0.0,0.0
845,0,0.0,0.0
846,0,0.0,0.0
847,basegame,4.8,0.0
848,basegame,2.8,0.0
849,basegame,4.0,0.0
850,0,0.0,0.0
851,basegame,0.8,0.0
852,basegame,1.6,0.0
853,freegame_cosmic_break,0.0,0.3
854,basegame,0.3,0.0
855,basegame,0.5,0.0
856,basegame,0.2,0.0
857,basegame,1.5,0.0
858,basegame,0.1,0.0
859,basegame,0.2,0.0
860,basegame,2.0,0.0
861,0,0.0,0.0
862,basegame,0.4,0.0
863,basegame,0.3,0.0
864,basegame,0.6,0.0
865,0,0.0,0.0
866,basegame,4.7,0.0
867,0,0.0,0.0
868,0,0.0,0.0
869,0,0.0,0.0
870,basegame,0.6,0.0
871,0,0.0,0.0
872,basegame,0.2,0.0
873,basegame,0.5,0.0
874,basegame,4.0,0.0
875,basegame,1.5,0.0
876,0,0.0,0.0
877,basegame,0.8,0.0
878,basegame,0.4,0.0
879,0,0.0,0.0
880,0,0.0,0.0
881,basegame,0.2,0.0
882,0,0.0,0.0
883,basegame,1.0,0.0
884,0,0.0,0.0
885,basegame,0.3,0.0
886,0,0.0,0.0
887,0,0.0,0.0
888,0,0.0,0.0
889,0,0.0,0.0
890,0,0.0,0.0
891,0,0.0,0.0
892,basegame,0.3,0.0
893,0,0.0,0.0
894,basegame,2.8,0.0
895,0,0.0,0.0
896,basegame,0.2,0.0
897,0,0.0,0.0
898,0,0.0,0.0
899,0,0.0,0.0
900,0,0.0,0.0
901,0,0.0,0.0
902,0,0.0,0.0
903,basegame,1.5,0.0
904,basegame,0.4,0.0
905,freegame_cosmic_break,0.0,89.7
906,freegame_cosmic_break,0.0,62.2
907,basegame,5.6,0.0
908,freegame_cosmic_break,0.0,377.2
909,0,0.0,0.0
910,basegame,1.2,0.0
911,0,0.0,0.0
912,basegame,0.7,0.0
913,basegame,0.8,0.0
914,0,0.0,0.0
915,0,0.0,0.0
916,basegame,0.5,0.0
917,basegame,2.8,0.0
918,freegame_cosmic_break,0.0,1.8
919,basegame,0.9,0.0
920,0,0.0,0.0
921,basegame,0.3,0.0
922,basegame,0.3,0.0
923,basegame,0.3,0.0
924,0,0.0,0.0
925,basegame,5.0,0.0
926,basegame,1.8,0.0
927,basegame,0.6,0.0
928,basegame,9.0,0.0
929,basegame,0.4,0.0
930,basegame,0.2,0.0
931,basegame,7.0,0.0
932,0,0.0,0.0
933,basegame,3.0,0.0
934,0,0.0,0.0
935,basegame,1.6,0.0
936,0,0.0,0.0
937,0,0.0,0.0
938,0,0.0,0.0
939,freegame_cosmic_break,0.0,0.4
940,basegame,0.2,0.0
941,basegame,0.6,0.0
942,basegame,0.5,0.0
943,basegame,0.5,0.0
944,basegame,0.3,0.0
945,basegame,1.2,0.0
946,basegame,1.4,0.0
947,0,0.0,0.0
948,basegame,1.2,0.0
949,basegame,0.4,0.0
950,basegame,0.2,0.0
951,0,0.0,0.0
952,basegame,0.2,0.0
953,basegame,0.4,0.0
954,basegame,0.8,0.0
955,0,0.0,0.0
956,basegame,0.1,0.0
957,basegame,1.0,0.0
958,0,0.0,0.0
959,0,0.0,0.0
960,basegame,0.3,0.0
961,basegame,1.6,0.0
962,basegame,6.0,0.0
963,0,0.0,0.0
964,0,0.0,0.0
965,basegame,0.8,0.0
966,basegame,0.5,0.0
967,0,0.0,0.0
968,basegame,0.4,0.0
969,basegame,0.8,0.0
970,freegame_cosmic_break,0.0,73.2
971,basegame,0.5,0.0
972,freegame_cosmic_break,0.0,12.5
973,0,0.0,0.0
974,basegame,0.9,0.0
975,basegame,0.3,0.0
976,freegame_cosmic_break,0.0,8.6
977,basegame,2.7,0.0
978,basegame,0.8,0.0
979,0,0.0,0.0
980,0,0.0,0.0
981,basegame,3.0,0.0
982,basegame,5.8,0.0
983,0,0.0,0.0
984,basegame,1.6,0.0
985,basegame,0.4,0.0
986,basegame,0.1,0.0
987,0,0.0,0.0
988,basegame,1.0,0.0
989,basegame,6.6,0.0
990,0,0.0,0.0
991,basegame,2.9,0.0
992,freegame_cosmic_break,0.0,41.6
993,basegame,2.4,0.0
994,freegame_cosmic_break,0.0,1784.0
995,0,0.0,0.0
996,basegame,16.0,0.0
997,basegame,60.0,0.0
998,basegame,8.4,0.0
999,0,0.0,0.0
1000,0,0.0,0.0
1001,0,0.0,0.0
1002,basegame,12.0,0.0
1003,basegame,15.8,0.0
1004,basegame,3.8,0.0
1005,basegame,2.4,0.0
1006,0,0.0,0.0
1007,0,0.0,0.0
1008,basegame,1.8,0.0
1009,0,0.0,0.0
1010,0,0.0,0.0
1011,basegame,3.6,0.0
1012,0,0.0,0.0
1013,basegame,1.0,0.0
1014,0,0.0,0.0
1015,0,0.0,0.0
1016,basegame,20.6,0.0
